#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">見合わせる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">みあわせる</span><span style=""opacity:.68"">KIẾN HỢP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">見合わせる</span></b><br>tạm hoãn/tạm ngừng; nhìn nhau</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを見合わせる：tạm hoãn/ngừng N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">大雨のため、列車の運転を見合わせています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おおあめのため、れっしゃのうんてんをみあわせています。</div></details><div style=""font-size:17px;margin-top:4px"">Do mưa lớn, tàu đang tạm ngừng chạy.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 顔を見合わせる：nhìn mặt nhau</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">二人は驚いて顔を見合わせました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ふたりはおどろいてかおをみあわせました。</div></details><div style=""font-size:17px;margin-top:4px"">Hai người ngạc nhiên nhìn nhau.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Trong thông báo đường sắt ưu tiên nghĩa “tạm ngừng”, không phải “đối chiếu”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">尋ねる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たずねる</span><span style=""opacity:.68"">TẦM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">尋ねる</span></b><br>hỏi, hỏi thăm thông tin</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人にNを尋ねる：hỏi ai về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅員に道を尋ねました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきいんにみちをたずねました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hỏi đường nhân viên ga.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 疑問節＋か尋ねる：hỏi xem…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">何時に出発するか尋ねました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なんじにしゅっぱつするかたずねました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hỏi mấy giờ khởi hành.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Khác 訪ねる（たずねる）= đến thăm.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">幸運</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">こううん</span><span style=""opacity:.68"">HẠNH VẬN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">幸運</span></b><br>sự may mắn; may mắn</div><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">幸運（な）</span></b><br>sự may mắn; may mắn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 幸運な＋N：N may mắn</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">私は幸運な人だと思います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わたしはこううんなひとだとおもいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nghĩ mình là người may mắn.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 幸運を祈る：chúc may mắn</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">あなたの幸運を祈っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あなたのこううんをいのっています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi cầu chúc bạn may mắn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">雲</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">くも</span><span style=""opacity:.68"">VÂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">雲</span></b><br>mây</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 雲が出る：mây xuất hiện</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">午後から雲が出てきました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ごごからくもがでてきました。</div></details><div style=""font-size:17px;margin-top:4px"">Từ chiều trời bắt đầu có mây.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">早速</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さっそく</span><span style=""opacity:.68"">TẢO TỐC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">早速</span></b><br>ngay, lập tức bắt tay làm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 早速＋V：làm ngay</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">本を買って、早速読み始めました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ほんをかって、さっそくよみはじめました。</div></details><div style=""font-size:17px;margin-top:4px"">Mua sách xong, tôi bắt đầu đọc ngay.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">路面電車</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ろめんでんしゃ</span><span style=""opacity:.68"">LỘ DIỆN ĐIỆN XA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">路面電車</span></b><br>tàu điện chạy trên đường phố, tram</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 路面電車に乗る：đi tram</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">路面電車に乗って町を回りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ろめんでんしゃにのってまちをまわりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đi tram tham quan quanh thành phố.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">天井</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">てんじょう</span><span style=""opacity:.68"">THIÊN TỈNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">天井</span></b><br>trần nhà</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 天井が高い：trần cao</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この部屋は天井が高いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このへやはてんじょうがたかいです。</div></details><div style=""font-size:17px;margin-top:4px"">Phòng này có trần cao.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">満足</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">まんぞく</span><span style=""opacity:.68"">MÃN TÚC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">満足</span></b><br>sự hài lòng</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">満足する</span></b><br>hài lòng, thỏa mãn</div><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">満足（な）</span></b><br>thỏa đáng, đầy đủ; hài lòng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに満足する：hài lòng với N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">旅行の内容に満足しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">りょこうのないようにまんぞくしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hài lòng với nội dung chuyến đi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 満足な＋N：N thỏa đáng/đầy đủ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">忙しくて満足な食事ができませんでした。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いそがしくてまんぞくなしょくじができませんでした。</div></details><div style=""font-size:17px;margin-top:4px"">Vì bận nên tôi không ăn uống tử tế được.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">～ぶりに</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">～ぶりに</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">～ぶりに</span></b><br>sau… mới lại làm, lần đầu sau khoảng…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. khoảng thời gian＋ぶりに＋V</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">十年ぶりに友人に会いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じゅうねんぶりにゆうじんにあいました。</div></details><div style=""font-size:17px;margin-top:4px"">Sau mười năm tôi mới gặp lại bạn.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không có nghĩa “suốt mười năm”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">再会</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さいかい</span><span style=""opacity:.68"">TÁI HỘI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">再会</span></b><br>cuộc gặp lại</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">再会する</span></b><br>gặp lại sau thời gian xa cách</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人と／に再会する：gặp lại ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅で昔の友人と再会しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきでむかしのゆうじんとさいかいしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gặp lại bạn cũ ở ga.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
